GENERAL CUSTOMS SERVICES ЧП,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, пр. ТАФАККУР, 3",1.765698145
CERT INTERNATIONAL ООО МЕЖДУНАРОДНО ПРИЗНАННЫЙ ОРГАН ПО СЕРТИФИКАЦИИ СИСТЕМ МЕНЕДЖМЕНТА,Промышленность,"Узбекистан, 10000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 59 А",2.92419619
ЭМИЛИЯ СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ ЦЕНТР,Промышленность,"Узбекистан, 100012, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, пр. 1-й ЛУТФИКОР, 77",1.526120631
ДЕТСКИЙ САД № 10,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. САЙИЛГОХ, 63",2.643094504
AZMOL ТМ,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, м-в БАШЛЫК, 2 А",4.869241912
ДЕТСКИЙ САД №111,Промышленность,"Узбекистан, 100042, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. КУРГАНЧА, 7",1.430168218
ДЕТСКИЙ САД №387,Промышленность,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-24,",2.931611015
ДЕТСКИЙ САД №555 (ГОРОШИНКА),Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-19,",3.710565962
EUROPESCHOOL УЧЕБНЫЙ ЦЕНТР,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 65",1.918698135
GULHIDA НОУ,Промышленность,"Узбекистан, 100011, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, просп. НАВОИ, 12",4.413715121
WALL STREET ACADEMY ООО,Промышленность,"Узбекистан, 100178, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 72 А",3.831633904
EVRIKA ЧАСТНАЯ ШКОЛА-ПАНСИОН,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в ДУСТЛИК-2, 40",1.522423606
GENESIS EDUCATION ЧАСТНАЯ ШКОЛА,Промышленность,"Узбекистан, 100115, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-1, 30",3.844883605
KARATAU SHARAP ООО,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АВЛИЁ-ОТА, 2, офис 2",3.641208283
DINASTIYA SLADOSTI СЕМЕЙНОЕ ПРЕДПРИЯТИЕ,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. САГБАН, 25",2.389220794
NILUFAR GROUP СЕМЕЙНОЕ ПРЕДПРИЯТИЕ,Промышленность,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-Г9А,",4.853118227
GLORY GAZ SERVICE ООО,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. КУЙИ ТОЛАРИК, 33",3.538322974
YODLI MEROS ООО,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. БЕРУНИ, 14 А",4.615944924
АВТО-МИР (АВТО-ОЛАМ) ЖУРНАЛ,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. БУЮК ТУРОН, 41",4.468057945
PROXIMA RESEARCH ООО,Промышленность,"Узбекистан, 100008, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 59 А, офис 13",2.285147833
ZARSHODON-BIZNES ООО,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-14, 14/29",2.068069768
PLAST MAX PLUS ООО,Промышленность,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ДИЙДОР, 71",3.521231878
NAZAR AZAMAT ЧП,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, м-в КАРАКАМЫШ-1/2, 3",3.061301304
NIRVANA MEDIA ЧП,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, м-в СЕБЗАР, 1, офис 8",1.270660761
TEXNOMIR,Промышленность,"Узбекистан, 100017, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в КАШГАР, 15, офис 60",4.256846694
TANGIR PRINT ЧП,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АДХАМА РАХМАТА, 12 А",1.258841923
33 ПИНГВИНА КАФЕ,Промышленность,"Узбекистан, 100015, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. МИРАБАДСКАЯ, 33",3.403499227
ARZANDA-NODIRXON ЧП,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. САЙРАМ, 37 А",1.234788995
INTERNATIONAL SAFETY STANDARD ООО,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ФАЙЗИАБАД, 15",4.070472871
KANG-NAM КАФЕ,Промышленность,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ГЛИНКИ, 45",2.401397109
LAGMAN HOUSE КАФЕ,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ФАРОБИ, 10",1.960399082
MIR BISTRO КАФЕ,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 61",2.356564448
SALOM КАФЕ,Промышленность,"Узбекистан, 100206, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-13,",2.02976168
SHOHONA РЕСТОРАН,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. МИРЗО УЛУГБЕКА, 1",4.991157853
ВОЗДУХ РЕСТОРАН,Промышленность,"Узбекистан, 100099, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 129 Б",3.789558301
AZKO KAMOLON ООО,Промышленность,"Узбекистан, 100020, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. КУКЧА ДАРВОЗА, 8",4.716908955
BISYOR MUSHTARIY ООО,Промышленность,"Узбекистан, 100069, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. КИЧКИРИК, 2 А",4.691371199
EYFEL МАГАЗИН №13,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в ТТЗ-1, 40, кв. 20",2.648271653
OQBULOQ CAPITAL ООО,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, м-в КАРАКАМЫШ-1/2, 4, кв. 77",3.332733222
GREEN LINE GROUP ООО,Промышленность,"Узбекистан, 100017, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в КИЁТ, 56, офис 2",4.809714949
CASPI GROUP СП ООО,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ПАРКЕНТСКАЯ, 229, офис 17",1.731649197
RAMZ JEWEL ЮВЕЛИРНЫЙ МАГАЗИН,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. БУЮК ТУРОН, 73",2.985227747
YASMINA TAYYORLOV SAVDO ООО,Промышленность,"Узбекистан, 100106, Ташкент, УЧТЕПИНСКИЙ РАЙОН, ул. МАННОНА УЙГУРА, 668",2.831316368
MILLIY LIFT XIZMAT ООО,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. МУХАММАДА ЮСУФА,",2.985099239
METALLCITY TORG ООО,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. РАКАТ, 4",3.861264691
RAMEP ООО,Промышленность,"Узбекистан, 100111, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. КАРАСАРАЙСКАЯ, 322 А",2.960932435
ZAR BO'YOQ ООО,Промышленность,"Узбекистан, 100025, Ташкент, АЛМАЗАРСКИЙ РАЙОН, м-в КАРАКАМЫШ-1/2, 25",3.710002071
TOSHKENT REZINA ООО,Промышленность,"Узбекистан, 100150, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ЧАШТЕПА, 410",1.448770354
FAYSEL KONSTRUKTION LOGISTIK ООО,Промышленность,"Узбекистан, 100015, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. КИЧИК МИРАБАД, 89",2.79753768
PRO MEBEL ООО,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. МАХТУМКУЛИ,",3.307410934
ONLINEMEBEL.UZ,Промышленность,"Узбекистан, 100028, Ташкент, УЧТЕПИНСКИЙ РАЙОН, ул. КОВУНЧИ, 31",3.295877099
XUSHVAXT OTA ЧП,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в ЙУЛДОШ-7, 14",4.040832478
GRAVMAKS ООО,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, пр. НАМУНА, 55 А",3.99159679
ARAYAZ-ISHONCH АДВОКАТСКОЕ БЮРО,Промышленность,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. БАЙКАРО, 35",1.201015441
ASKARBEKOVA PARTNYOR АДВОКАТСКАЯ ФИРМА,Промышленность,"Узбекистан, 100011, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. НАВОИ, 5, офис 3",1.118065445
FAYZ EMIRATES FURNITURE СП ООО,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в СЕРГЕЛИ-3, 1",2.618222527
TEKSTIL USKUNALARI ООО,Промышленность,"Узбекистан, 100115, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-3, 50/1",4.565426155
NANO CLEAN ХИМЧИСТКА Юнусабадский филиал,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 94",1.617105524
GLOBAL KABEL ЧП,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. УСТА ШИРИН, 134",1.910822258
КАРБОНАТ АО,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЗУЛЬФИЯХАНУМ, 14, этаж 4",1.387762266
SUNNY BABY ЧАСТНЫЙ ДЕТСКИЙ САД,Промышленность,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-13, ул. ЛУТФИ, 9 А",2.257570769
SMART CHILD ЧАСТНЫЙ ДЕТСКИЙ САД,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, пр. 1-й УМИД, 72/3",2.09378868
MAXKAM XOJI NEVARALARI ООО,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. САМАРКАНД-ДАРВОЗА, 32",2.58227141
EDELVAYS INVEST ЧП,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ОЛИМЛАР, 29/14",3.593841276
SILICON VALLEY ЧП,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, м-в АВИАСОЗЛАР-2, 34/28",4.504459914
GRAND ROAD TASHKENT СП ООО,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ХОНОБОД, 25",1.348095785
TEXNIK DIZEL SERVIS ООО,Промышленность,"Узбекистан, 100146, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. УЙСОЗЛАР, 23 А",3.705739744
SANAR GROUP ООО,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ШАХРИСАБЗ, 6 А",2.302453354
ELEGANT AVTO GOLD TRADE ООО,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в СЕРГЕЛИ-6, 3",2.736754917
НАЦИОНАЛЬНАЯ ЭНЕРГОСБЕРЕГАЮЩАЯ КОМПАНИЯ АО,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. НИЁЗБЕК ЙУЛИ, 1, офис 202",4.45441559
SUNDERLAND УЧЕБНЫЙ ЦЕНТР,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в ТТЗ-2, 29, кв. 25",4.958140378
"""Farg'onaazot"" АО",Промышленность,"Узбекистан, Ферганская область, 150108, Фергана, ул. САНОАТ, 222",4.939620683
IXTIYORJON AVTO ООО,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. 8 МАРТА, 57",1.895931899
INTERLINK GROUP ООО,Промышленность,"Узбекистан, 100000, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ, 58 А",3.123161534
TURKISH AIRLINES ПРЕДСТАВИТЕЛЬСТВО,Промышленность,"Узбекистан, 100017, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. НАВОИ, 11 А",4.478096475
CREDITON.UZ,Промышленность,"Узбекистан, 100104, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ЭЛБЕК, 5 А",4.871123344
CREDIT EXPRESS ООО Яккасарай,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, просп. БОБУРА, 6",3.995188294
МИР СУМОК И ОБУВИ МАГАЗИН,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. БЕРУНИ, 1 А",3.122004363
ENRICO MARINELLI БУТИК,Промышленность,"Узбекистан, 100084, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ГЕНЕРАЛА УЗАКОВА, 1",4.318876914
BABY HOUSE МАГАЗИН,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. НУКУССКАЯ, 27 А",2.552294101
ЛАБОРАТОРИЯ УП,Промышленность,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ДЖАМШИДА ШОШИ, 4",1.872369936
TRIUMPH BENEFIT ООО,Промышленность,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 69, офис 1",1.59221726
GOLD STEP INVEST ООО,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ДАРХОНТЕПА, 1",3.076072944
ALFA METAL PROM ООО,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ТОЛАРИК, 40",1.766052676
MEGA TRINITY ЧП,Промышленность,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ЯНГИ АЛМАЗАР, 51",1.64241839
FIVE BROTHERS ООО,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ОСИЁ, 56 А",3.881557887
AVTOMATIZIROVANNIYE SISTEMI IZMERENIYA (ASI) ООО,Промышленность,"г. Ташкент, Мирабадский р-он, ул. Саракуль, д. 10/1, офис 2.",3.321620415
НАЦИОНАЛЬНОЕ ОБЩЕСТВО МОЛОДЫХ УЧЕНЫХ УЗБЕКИСТАНА,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ЯХЪЁ ГУЛЯМОВА, 70 каб 33",3.31388374
REACENTER TOSHKENT ООО,Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. БУЮК ИПАК ЙУЛИ, 305",2.563936164
Медико Санитарная часть уп Узэлектросеть Гак Узбекэнерго,Промышленность,"ул. Ясси, 19",1.105134224
SALVESIS GMBH ПРЕДСТАВИТЕЛЬСТВО,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в КАШГАР, 29/2-3",2.823167189
Smile Design,Промышленность,"ул. Коратош, 3",3.199784426
ZILOLA MEDICAL ЧАСТНАЯ КЛИНИКА,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ТОЛЛИМАРЖОН, 43/1",4.520011105
DURYODXON ООО,Промышленность,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, пр. 7-й БЕЛТЕПА, 26",2.330102184
MARVEL VITA TRAVEL ООО,Промышленность,"Узбекистан, 100097, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в КИЁТ, 59, офис 3",2.397624931
GREEN CARD ООО,Промышленность,"Узбекистан, 100000, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 20",4.021533682
EXCLUSIVE AVIA TOUR ООО,Промышленность,"Узбекистан, 100070, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ, 11 А",2.327591177
PRESTO SERVICE ООО,Промышленность,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. МУКИМИ, 33 А",3.451315506
PULMAN МИКРОКРЕДИТНАЯ ОРГАНИЗАЦИЯ Чиланзар №2,Промышленность,"Узбекистан, 100003, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-Г9А, 17",2.656136697
CAPITAL TRUST INVEST ООО,Промышленность,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ИСТИКБОЛ, 34",4.648082784
MARKAZ TRANS-SAVDO ООО,Промышленность,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ЯНГИ СЕРГЕЛИ ЙУЛИ, 56",2.925602804
AVISTA ТМ,Промышленность,"Узбекистан, 100042, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ЗИЁ, 8",3.194309842
ADDINOL ТМ,Промышленность,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, просп. БУНЁДКОР, 52 А, офис 11",2.017317809
ООО "Завод Техмаш",Промышленность,"Узбекистан, Ташкентская область, 111700, Чирчик, ул. НАВОИ, 92",4.224462368
"""PDL (M) SDN. BHD"" Представительство (Малайзия)",Промышленность,"Узбекистан, 100108, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 107 Б, офис 3",4.944077325
"""Sion Group"" ООО Агентство недвижимости",Промышленность,"Узбекистан, 100000, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 1",4.171611424
"""Туркистон"" Дворец искусств",Промышленность,"Узбекистан, 100000, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. НАВОИ, 2",4.773389651
"""Travel System"" ООО Туристическая фирма",Промышленность,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. НУКУССКАЯ, 100, офис 2",2.043694264
"""Grand Tour Voyage"" ООО Туристическая компания",Промышленность,"Узбекистан, 100060, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ИСТИКБОЛ, 34, офис 117",3.928188396
"""Avenue Park"" (""Avesta Technology"" ООО) Развлекательный гостиничный комплекс",Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. КАТТА ДАРХОН, 18",2.97612876
Парк культуры и отдыха "Гульшан",Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. БУЮК ИПАК ЙУЛИ, 250",3.376121462
Ташкентский государственный театр музыкальной комедии (Оперетты),Промышленность,"Узбекистан, 100097, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-Ц,",2.187956631
"""Wyndham Tashkent"" (""Ipak Yo`li-Turizm Invest"" СП ООО) Гостиница",Промышленность,"Узбекистан, 100000, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в КАШГАР, 7/8",3.819665228
"""Sindbad Tour"" ООО",Промышленность,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 59 А",2.668151822
"""Oazis Asaka"" Гостиница (""Asaka O`Quv Kompleksi"" ДХО)",Промышленность,"Узбекистан, 100006, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ФАРГОНА ЙУЛИ, 23",1.143216356
"""Kurorti.uz"" (""Silk Road Adventures"" ООО) Туристическое агентство",Промышленность,"Узбекистан, 100000, Ташкент, пр.Мустакиллик, д.79, кв.244",4.669892942
"""Grand Art Hotel"" (""Artmedia Climat"" ООО) Гостиница",Промышленность,"Узбекистан, Ташкент. Улица: Малая Мирабадская 2/11",4.715285005
"""Garant Travel"" OOO",Промышленность,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 34, офис 33",3.797512158
"""Darhan Boutique Hotel"" (""UPM Service"" ИП ООО) Гостиница",Промышленность,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 88 А",2.241906424
"""Climber CA"" ООО",Промышленность,"100007, г. Ташкент, Яшнободский район, ул. Султанали Машхадий, д. 118",2.255787587
"""Art Travel"" (""Artmedia Climat"" ООО) Гостиница",Промышленность,"Узбекистан, 100099, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. АНОРЗОР, 24 Б",1.628959194
"""Intelligent Processing"" ООО",Промышленность,"г. Ташкент, Яшнободский район, ул. Нигора, д. 37А",2.478107303
"""Deltateks Proline"" ООО",Промышленность,"г. Ташкент, Мирабадский район, ул. Бухоро, д. 26, офис 226",2.033810616
"""Bayteks"" (""Bayteks Ticaret"" ИП ООО)",Промышленность,"Узбекистан, 100069, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ШИРОК, 104 А этаж 1",2.416342269
"""Ajab Etiketka"" ООО",Промышленность,"Узбекистан, 100117, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 53 Б",2.29144275
"""Маселко"" (""Good Food Group"" СП ООО)",Промышленность,"Узбекистан, 100034, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. КАРАСАРАЙСКАЯ, 314",4.030428024
"""Sumbula Non""ООО Пекарня",Промышленность,"100206, г. Ташкент, Юнусабадский район, ул. Юнусота, д. 14",3.743381084
"""Bektemir Trans Servis"" ООО",Промышленность,"г. Ташкент, Бектемирский район, ул. Хусайна Байкаро, д. 35",4.053400996
"""Ходжаев Х.Х."" ЧП",Промышленность,"Узбекистан, 100200, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 10, офис 24/1",1.800490611
"""Ирисметов Ш.К."" ЧП Автосервис",Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ТОШКЕНТ ХАЛКА АВТОМОБИЛ ЙУЛИ, 12",4.846091086
"""Lion"" (""Volida Biznes Servis"" OOO) Магазин",Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-13, 2 А",2.354687723
"""Uzbekneftegaz"" ""Башлык"" АЗС №24",Промышленность,"г. Ташкент, Яккасарайский район, м-в Кушбеги",2.565113597
"""Eclipse"" (""Eclipse Tekstil"" ООО) (3)",Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ЮНУС-ОТА, 6 Б",2.679407907
"""Servis Saida"" ООО АЗС",Промышленность,"г. Ташкент, Бектемирский район, ул. Тошкент Халка Автомобиль йули, офис 56А",4.451114839
"""O'zbekinvest"" НКЭИС Юнусабадский филиал",Промышленность,"г. Ташкент, Юнусабадский район, ул. Кичик Халка йули, д. 24",1.346067941
"""Manteks Energi"" ОК",Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. БИРЛАШГАН, 2",1.459517144
"""Magnit Avto Savdo"" ООО Автомагазин (1)",Промышленность,"г. Ташкент, Учтепинский район, ул. Кичик Халка йули, д. на рынке автозапчастей",1.131264214
"""Karo-Teks"" ЧФ",Промышленность,"Узбекистан, 100091, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ТОЛАРИК, 2",1.067950759
"""Kafolat"" AO ГАСК (филиал ""Андеррайтинговый центр"")",Промышленность,"г. Ташкент, Яккасарайский район, ул. Глинки, д. 35",2.437558253
"""Grand Technology Systems"" ООО",Промышленность,"г. Ташкент, Шайхантаурский район, ул. Зульфияханум, д. 14, этаж 5, офис 2",3.825738985
"""Gaz To`ldirish Stansiyasi"" ООО",Промышленность,"Узбекистан, 100146, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. УЙСОЗЛАР, 72 А",2.800406675
"""Garant Insurance Group"" СК",Промышленность,"Узбекистан, 100000, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЛАЙЛИТУГОН, 1",1.53021361
"""Fleet Management Solutions"" ООО",Промышленность,"100031, г. Ташкент, Мирабадский район, ул. Буюк Турон, д. 77",2.919547783
"""Castrol"" (""Master Petrol Oil"" OOO) Сервис-центр (3)",Промышленность,"г. Ташкент, Олмазорский район, ул. Коракамиш-2, д. 6А",2.145154203
"""Якутские авиалинии"" Авиакасса",Промышленность,"г. Ташкент, Яккасарайский район, ул. Шота Руставели, д. 58",3.267922155
"""SAS"" (""Sib Avia-Servis"" ЧП) Авиакасса",Промышленность,"г. Ташкент, Мирабадский район, ул. Авлиеота, д. 61А",2.490259535
"""Nasreddin Tur"" ООО Авиакасса",Промышленность,"г. Ташкент, Юнусабадский район, м-в Олой, д. 24, офис 21",2.731307648
"""Sharipov A.M."" ЧП",Промышленность,"г. Ташкент, Шайхантаурский район, проезд Джизак, д. 136",3.221226869
Швейцарское бюро по сотрудничеству посольства Швейцарии,Промышленность,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, туп. 1-й ШОТА РУСТАВЕЛИ, 4",1.319614375
Посольство Исламской Республики Иран,Промышленность,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ПАРКЕНТСКАЯ, 20",2.870632337
Посольство Вьетнама,Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. ШАРАФА РАШИДОВА, 100",2.78726837
"""Газчитранс"" УП",Промышленность,"100161, г. Ташкент, Чиланзарский район, пр-т Бунёдкор, д. 47",4.650753492
"""Wagon Bar Tejarat"" Представительство",Промышленность,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-11, 17 кв. 10",2.369174875
"""S.Y.R. Forwarders Ltd"" Представительство",Промышленность,"Узбекистан, 100084, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 95 А, офис 403 В",1.635501169
